Rank	Priority	Opportunity Score	Market	Country	Business / Property	Lead Type	Category	Address	Public Business Phone	Shared Phone Count	Rating	Reviews	Portfolio Potential	Suggested First Pitch	Maps Lookup	Enrichment Search	Source Ref	Harvested	Status	Notes	Official Website	Public Email	Contact Page	Instagram	Facebook	WhatsApp	Portfolio / Listing URL	Resolved Operator / Parent	Portfolio Signal	Primary Outreach Route	Enrichment Confidence	Enrichment Status	Enrichment Source URLs	Enrichment Notes	Column 36
6776	B	70	Chicago	USA	Andco Management, Ltd. - 601 Deming		property_management	601 W Deming Pl, Chicago, IL	17735258040	1			High				overture:cc29d045-c2f8-47f4-83fd-90df773b80a7	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.andcomanagement.com/	rentals@andcomanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=cc29d045-c2f8-47f4-83fd-90df773b80a7		
6777	A	91	Kalamítsi Aléxandros	Greece	Andrian Villas		hotel	Kalamitsi Alexandrou, Kalamítsi Aléxandros	306946135653	1			High				overture:9b335bcf-1129-486f-9f92-7aa779af2de9	2026-08-15	New		http://www.andrian-villas.gr/	info@andrian-villas.gr									High	Verified	https://explore.overturemaps.org/#id=9b335bcf-1129-486f-9f92-7aa779af2de9		
6778	A	91	Θήρα	Greece	Andromeda Villas		hotel	Θήρα	302286024844	1			High				overture:459c246d-b086-4be6-9b27-0d6f67abb3e0	2026-08-15	New		http://www.andromeda-santorini.com/	info@andromeda-santorini.com		https://www.instagram.com/andromeda_villas/							High	Verified	https://explore.overturemaps.org/#id=459c246d-b086-4be6-9b27-0d6f67abb3e0		
6779	A	91	Αστυπάλαια	Greece	Andromeda Residences		hotel	Pera Gialos, Αστυπάλαια	302243059826	1			High				overture:80c361c5-157d-4c53-969a-378611cd933d	2026-08-15	New		http://www.andromedaresidences.gr/	info@andromedaresidences.gr		https://www.instagram.com/andromedaresidences/							High	Verified	https://explore.overturemaps.org/#id=80c361c5-157d-4c53-969a-378611cd933d		
6780	A	88	Ζάκυνθος	Greece	Aneli Luxury Villas		holiday_rental_home	Agios Kirikos, Ζάκυνθος	306972264134	1			High				overture:87608d6e-a5e9-4b1a-9cc2-251db8b7178a	2026-08-15	New		https://anelivillas.gr/	anelivillas@gmail.com		https://www.instagram.com/anelivillas/							High	Verified	https://explore.overturemaps.org/#id=87608d6e-a5e9-4b1a-9cc2-251db8b7178a		
6781	A	91	Θήρα	Greece	Anema Boutique Hotel & Villas Santorini		hotel	Unnamed Road, Θήρα	302286021470	1			High				overture:03690d86-026f-4312-a3c1-72d015e64c15	2026-08-15	New		https://www.anemasantorini.com/	info@anemasantorini.com		https://www.instagram.com/teepublic/							High	Verified	https://explore.overturemaps.org/#id=03690d86-026f-4312-a3c1-72d015e64c15		
6782	A	91	Οία	Greece	Anemi House & Villas		hotel	Santorini Oia, Οία	306939226565	1			High				overture:c78a0e61-fb22-4b52-b29a-31eefcee8170	2026-08-15	New		http://www.anemivillas.com/	info@anemivillas.com									High	Verified	https://explore.overturemaps.org/#id=c78a0e61-fb22-4b52-b29a-31eefcee8170		
6783	A	91	Λευκάδα	Greece	Anemones Villas		hotel	anemones villas, Λευκάδα	306932424967	1			High				overture:8dd7f82d-b7d5-4645-b01b-e8ed274b3aac	2026-08-15	New		http://www.anemones-villas.gr/	info@anemones-villas.gr									High	Verified	https://explore.overturemaps.org/#id=8dd7f82d-b7d5-4645-b01b-e8ed274b3aac		
6784	A	91	Rethymno	Greece	Anemos Luxury Villas		hotel	Rodakino Dimos Finika Crete, Rethymno	306937173853	1			High				overture:27bf9307-2713-463b-9da3-fe94eb23f561	2026-08-15	New		https://www.anemos-villas.com/	info@anemos-villas.com									High	Verified	https://explore.overturemaps.org/#id=27bf9307-2713-463b-9da3-fe94eb23f561		
6785	A	88	Απολλώνιοι	Greece	Anemos Luxury Villas		holiday_rental_home	Ponti, Απολλώνιοι	306972551378	1			High				overture:2a02f0d5-bc9a-4a9e-a841-cd37e8d69dc9	2026-08-15	New		http://www.anemosluxuryvillas.gr/	info@anemosluxuryvillas.gr									High	Verified	https://explore.overturemaps.org/#id=2a02f0d5-bc9a-4a9e-a841-cd37e8d69dc9		
6786	A	91	Μύκονος	Greece	Anemos Villas		hotel	ELIA beach, Μύκονος	306982800708	1			High				overture:b45ff41a-3863-4d2a-aa1a-0cbb6fff6644	2026-08-15	New		http://anemosvillasmykonos.com/	giotaluxuryvillas@gmail.com									High	Verified	https://explore.overturemaps.org/#id=b45ff41a-3863-4d2a-aa1a-0cbb6fff6644		
6787	A	91	Τυμπάκιο	Greece	Anesis family villas - kamilari		hotel	Kamilari, Crete, Τυμπάκιο	306945205253	1			High				overture:79ba34c3-83e2-478a-834b-df2ef062f721	2026-08-15	New		http://www.anesisfamily.com/	info@anesisfamily.com		https://www.instagram.com/anesisfamily/							High	Verified	https://explore.overturemaps.org/#id=79ba34c3-83e2-478a-834b-df2ef062f721		
6788	A	91	Θήρα	Greece	Anezina Villas		hotel	Περίσσα, Θήρα	302286081598	1			High				overture:e0602189-a398-4a8b-babd-49fc13c2ab85	2026-08-15	New		http://www.anezinavillas.gr/	anezinavillas@gmail.com									High	Verified	https://explore.overturemaps.org/#id=e0602189-a398-4a8b-babd-49fc13c2ab85		
6789	B	78	Brigg	United Kingdom	Angela Powell Property Management		property_management	40 East Street, Brigg, ENG	441652654269	1			High				overture:67487aa9-302c-4314-afd8-e8343cffc067	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.angelapowell.co.uk/	office@angelapowell.co.uk		https://www.instagram.com/angelapowellproperty/							Medium	Recall-first	https://explore.overturemaps.org/#id=67487aa9-302c-4314-afd8-e8343cffc067		
6790	A	91	Πάρος	Greece	Angels Pillow Luxury Boutique Residence		hotel	Άγιοι Ανάργυροι, Πάρος	302284028051	1			High				overture:c655f82d-f3a8-4f69-9951-59df457aad9f	2026-08-15	New		https://www.angelspillow.com/	angelspillow@gmail.com		https://www.instagram.com/angelspillow.paros/							High	Verified	https://explore.overturemaps.org/#id=c655f82d-f3a8-4f69-9951-59df457aad9f		
6791	B	78	London	United Kingdom	ANG Property Management Ltd		property_management	38 Frognal, London, ENG	442038767158	1			High				overture:7fd9d515-2f89-44fe-adc5-abe70dcb67fa	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.angpm.co.uk/	info@angpm.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=7fd9d515-2f89-44fe-adc5-abe70dcb67fa		
6792	A	91	Métsovo	Greece	Anilio Park - Χιονοδρομικό Κέντρο Ανηλίου		ski_resort	Anilio-Metsovo, Métsovo	302651200550	1			High				overture:b4d91af0-205a-409f-a8b6-fbf11036bfcc	2026-08-15	New		https://www.aniliopark.gr/	info@aniliopark.gr		https://www.instagram.com/aniliopark/							High	Verified	https://explore.overturemaps.org/#id=b4d91af0-205a-409f-a8b6-fbf11036bfcc		
6793	A	91	Θήρα	Greece	Antelmi Luxury Villa Santorini		hotel	Greece, Θήρα	306978779313	1			High				overture:8a235d3f-395b-410c-8ba1-7e256bcea6a9	2026-08-15	New		http://www.antelmisantorini.com/	info@antelmisantorini.com									High	Verified	https://explore.overturemaps.org/#id=8a235d3f-395b-410c-8ba1-7e256bcea6a9		
6794	A	91	Ναύπλιο	Greece	Anthemion Suites and Villas		hotel	25ης Μαρτίου 99, Ναύπλιο	302752022912	1			High				overture:f7345a3a-2e0f-4cde-b629-c72c1e3ead5a	2026-08-15	New		http://www.anthemion.gr/	info@anthemion.gr		https://www.instagram.com/anthemion_suites_villas/							High	Verified	https://explore.overturemaps.org/#id=f7345a3a-2e0f-4cde-b629-c72c1e3ead5a		
6795	A	91	Λευκάδα	Greece	Anthemis Luxury Villas		hotel	Λευκάδα	302645072228	1			High				overture:951fb77f-c3d2-4a3d-a708-5faced5d55e8	2026-08-15	New		https://anthemisvillaslefkada.gr/	anthemisvillas@gmail.com		https://www.instagram.com/anthemisluxuryvillas/							High	Verified	https://explore.overturemaps.org/#id=951fb77f-c3d2-4a3d-a708-5faced5d55e8		
6796	A	91	Greece-Islands-Mainland-Premium::g21of2x2	Greece	Anthology Villas in Sani		hotel	Thissea str.	306936050360	1			High				overture:cdd2702e-a981-46a2-a061-3195d9eba9f7	2026-08-15	New		https://anthologyvillas.com/	reservations@anthologyvillas.com									High	Verified	https://explore.overturemaps.org/#id=cdd2702e-a981-46a2-a061-3195d9eba9f7		
6797	A	91	�?ndros	Greece	Antigoni Villas - Andros, Greece		hotel	�?ndros	306972716299	1			High				overture:32b3a918-b664-46fc-8998-c3cc63d5b303	2026-08-15	New		http://www.antigonivillas.gr/	antigonivillas.andros@gmail.com		https://www.instagram.com/antigoni_villas/							High	Verified	https://explore.overturemaps.org/#id=32b3a918-b664-46fc-8998-c3cc63d5b303		
6798	A	91	Kárpathos	Greece	Antikri villas		hotel	kyra panagia, Kárpathos	302245022014	1			High				overture:c9917b09-5f68-48cf-ba01-bdd598fa006c	2026-08-15	New		http://www.antikrivillas.gr/	info@antikrivillas.gr		https://www.instagram.com/antikrivillas/							High	Verified	https://explore.overturemaps.org/#id=c9917b09-5f68-48cf-ba01-bdd598fa006c		
6799	A	91	Greece-Islands-Mainland-Premium::g11of2x2	Greece	Antorina Villas		hotel			1			High				overture:86b8af71-20e3-4711-927f-a738bcbd763c	2026-08-15	New		https://antorinavillas.com/	antorinahouse@gmail.com		https://www.instagram.com/antorinavillas_/							High	Verified	https://explore.overturemaps.org/#id=86b8af71-20e3-4711-927f-a738bcbd763c		
6800	A	91	Lefkáda	Greece	Apanemia Luxury Villa Lefkas		hotel	Apolpena, Lefkáda	306937280692	1			High				overture:72ea6903-a825-43d1-ad72-b0f6db17b2ff	2026-08-15	New		http://www.apanemialuxuryvilla.gr/	apanemialuxuryvilla@gmail.com		https://www.instagram.com/apanemialuxuryvilla/							High	Verified	https://explore.overturemaps.org/#id=72ea6903-a825-43d1-ad72-b0f6db17b2ff		
6801	A	91	Οία	Greece	Apanomeria Boutique Residence		hotel	Agias Aikaterinis 26, Οία	302286072392	1			High				overture:507b00fe-abed-49eb-8274-1b5f8762f184	2026-08-15	New		http://www.apanomeria.com/	info@apanomeria.com		https://www.instagram.com/apanomeriaresidence/							High	Verified	https://explore.overturemaps.org/#id=507b00fe-abed-49eb-8274-1b5f8762f184		
6802	A	88	Αργοστόλι	Greece	Apartments Kefalonia & Holiday Rentals		holiday_rental_home	Σουηδίας 31, Αργοστόλι	302671100817	1			High				overture:7ee3ce6c-fce1-48c7-a4a5-c0196937818c	2026-08-15	New		http://apartments-kefalonia.com/	info@apartments-kefalonia.com		https://www.instagram.com/katsouris_travel_kefalonia/							High	Verified	https://explore.overturemaps.org/#id=7ee3ce6c-fce1-48c7-a4a5-c0196937818c		
6803	B	78	Davenport	USA	McDonnell Property Management		property_management	3006 W 72nd St, Davenport, IA	15633886422	1			High				overture:87b750dd-8bcb-4315-86b1-08cb02a93c5e	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.apartmentsqca.com/	info@apartmentsqca.com									Medium	Recall-first	https://explore.overturemaps.org/#id=87b750dd-8bcb-4315-86b1-08cb02a93c5e		
6804	A	91	Αθήνα	Greece	Apeiron Athena Residences		hotel	Θεοδωρήτου Βρεσθένης 26, Αθήνα	306988558444	1			High				overture:869f99a1-bc01-4285-b8f6-925467a83a01	2026-08-15	New		https://apeironathena.com/	info@apeironathena.com		https://www.instagram.com/apeironathena/							High	Verified	https://explore.overturemaps.org/#id=869f99a1-bc01-4285-b8f6-925467a83a01		
6805	A	91	Πάρος	Greece	Aperado Vacation rentals - Paros island		hotel	Krotiri Krotiri Κροτιρι, Πάρος	306932444259	1			High				overture:499f7a88-9036-40f1-b665-d9a7924e2c45	2026-08-15	New		https://www.aperado.gr/	info@aperado.gr		https://www.instagram.com/aperado_paros/							High	Verified	https://explore.overturemaps.org/#id=499f7a88-9036-40f1-b665-d9a7924e2c45		
6806	A	91	Chersoniso	Greece	Aphrodite luxury villa		hotel	Χερσόνησος του Δήμου Χερσονήσου (Αρχαγγέλου Μιχαήλ), Chersoniso		1			High				overture:586a2a79-1054-4e0f-bf76-9c25ad3da1cc	2026-08-15	New		http://www.aphrodite-luxuryvilla.com/	afroditevilla@gmail.com									High	Verified	https://explore.overturemaps.org/#id=586a2a79-1054-4e0f-bf76-9c25ad3da1cc		
6807	B	78	Phoenix	USA	Associated Property Management		property_management	3260 E Indian School Rd, Phoenix, AZ	14809411077	1			High				overture:1f734153-30d6-45c3-859a-c0968604ded2	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://apm-management.com/	assocprop@aol.com									Medium	Recall-first	https://explore.overturemaps.org/#id=1f734153-30d6-45c3-859a-c0968604ded2		
6808	B	78	Elk Grove	USA	Advantage Property Management & Real Estate		corporate_or_business_office	5050 Laguna Blvd #112, Elk Grove, CA	9167140351	1			High				overture:8e498d1c-7435-47ee-b801-ebaf07d1cf92	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://apm-propertymanagement.com	georgedahdouh@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=8e498d1c-7435-47ee-b801-ebaf07d1cf92		
6809	B	78	Morris	USA	Advantage Property Management		property_management	900 W US Route 6, Morris, IL	18159425848	1			High				overture:9ef9444d-9039-4968-81fa-cac02407551e	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://apm4rent.com/	shaelee@apm4rent.com									Medium	Recall-first	https://explore.overturemaps.org/#id=9ef9444d-9039-4968-81fa-cac02407551e		
6810	B	78	Union City	USA	Affordable Property Management		property_management	33584 Alvarado Niles Rd, Union City, CA	15104872583	1			High				overture:66b58377-4f5c-4c87-82cd-8c2d9ae4951d	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.apm7.com/	apm7office1@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=66b58377-4f5c-4c87-82cd-8c2d9ae4951d		
6811	B	78	Cedar Rapids	USA	Affinity Property Management		property_management	116 27th St NE, Cedar Rapids, IA	13193930814	1			High				overture:0b036783-149f-48c7-a555-0985f7459520	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.apmia.com/	info@apmia.com									Medium	Recall-first	https://explore.overturemaps.org/#id=0b036783-149f-48c7-a555-0985f7459520		
6812	B	78	Cedar Rapids	USA	Apex Property Management		property_management	2720 A Ave NE, Cedar Rapids, IA	13192069679	1			High				overture:86c2b53e-ef38-41d1-a257-250b74330f04	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.APMIowa.com/	support@apmiowa.com									Medium	Recall-first	https://explore.overturemaps.org/#id=86c2b53e-ef38-41d1-a257-250b74330f04		
6813	B	78	Schaumburg	USA	American Property Management		property_management	1251 N Plum Grove Rd, Schaumburg, IL	18479856464	1			High				overture:00a9a97d-ed74-4137-8e3b-1d9f51a353fb	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://apmofil.com/	mail@apmofil.com									Medium	Recall-first	https://explore.overturemaps.org/#id=00a9a97d-ed74-4137-8e3b-1d9f51a353fb		
6814	B	78	San Ramon	USA	American Property Management		property_management	2603 Camino Ramon, San Ramon, CA	19258318900	1			High				overture:0db8e094-0ccf-4d78-854c-e97817c75bff	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://apmproperties.com/contact	info@apmproperties.com									Medium	Recall-first	https://explore.overturemaps.org/#id=0db8e094-0ccf-4d78-854c-e97817c75bff		
6815	B	78	New Paris	USA	Assurance Property Management		property_management	19097 County Road 46, New Paris, IN	15748316170	1			High				overture:af99cb37-129a-41ac-b0f9-6a686064c3ec	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://apmrinc.com/	mtuckersd@aol.com		https://www.instagram.com/wix/							Medium	Recall-first	https://explore.overturemaps.org/#id=af99cb37-129a-41ac-b0f9-6a686064c3ec		
6816	B	78	Chatham-Kent	USA	Apollo Property Management and Developments		property_management	186 Chatham St N, Chatham-Kent, ON	15196767467	1			High				overture:242d1591-30cc-4fd9-b6d6-a09a2048f642	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://apollopm.ca/	info@apollopm.ca									Medium	Recall-first	https://explore.overturemaps.org/#id=242d1591-30cc-4fd9-b6d6-a09a2048f642		
6817	B	78	Campbell	USA	Apple Assets and Property Management		property_management	900 E Hamilton Ave, Campbell, CA	14088075698	1			High				overture:b75e573e-c3dd-4951-abac-1545d4340c22	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.appleapm.com/	info@appleapm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=b75e573e-c3dd-4951-abac-1545d4340c22		
6818	A	91	Blowing Rock	USA	Appalachian Ski Mtn.		ski_resort	940 Ski Mountain Rd, Blowing Rock, NC	18282957828	1			High				overture:3931653e-50ae-411b-9b8f-963a4ba20846	2026-08-15	New		http://www.appskimtn.com/	info@appskimtn.com		https://www.instagram.com/appalachianskimtn/							High	Verified	https://explore.overturemaps.org/#id=3931653e-50ae-411b-9b8f-963a4ba20846		
6819	B	78	Fasano	Italy	Apulian Life - Real Estate & Property Management		clothing_store	Corso Perrini, 110, Fasano, 75	393335070161	1			High				overture:2e6479c4-d4af-4418-8e5f-79552a167549	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.apulianlife.com/	apulianlife@gmail.com		https://www.instagram.com/apulian_life/							Medium	Recall-first	https://explore.overturemaps.org/#id=2e6479c4-d4af-4418-8e5f-79552a167549		
6820	A	91	Μουδανιά	Greece	Aqua Luxury Villas		hotel	Μελά Κωνσταντίνου 2, Μουδανιά	306976699443	1			High				overture:9b52c997-b61a-4b9d-b9dd-fcc27f460288	2026-08-15	New		http://aqua-villas.gr/	info@aqua-villas.gr									High	Verified	https://explore.overturemaps.org/#id=9b52c997-b61a-4b9d-b9dd-fcc27f460288		
6821	A	91	Νάξος	Greece	Aqua Breeze Villas		hotel	Plaka beach, Νάξος		1			High				overture:010cb582-abc7-47ed-bb2e-96f48d6c9196	2026-08-15	New		https://www.aquabreezevillas.com/	aquabreezevillas@gmail.com		https://www.instagram.com/aquabreezevillas/							High	Verified	https://explore.overturemaps.org/#id=010cb582-abc7-47ed-bb2e-96f48d6c9196		
6822	A	91	Λίνδος	Greece	Aquagrand Artistic Luxury Beach Resort		hotel	Lindos (Navarone Bay), Λίνδος	302244049100	1			High				overture:29d11f2c-a9c4-44c1-9c4b-3cbd3c04ae4b	2026-08-15	New		http://www.aquagrand.gr/	book@aquagrand.gr		https://www.instagram.com/aquagrandresort/							High	Verified	https://explore.overturemaps.org/#id=29d11f2c-a9c4-44c1-9c4b-3cbd3c04ae4b		
6823	A	91	Αράχωβα	Greece	White Hills Villa Resort		hotel	EO Livadias Amfissas 44, Αράχωβα	302267031175	1			High				overture:66086407-c62c-40c1-a577-6b94d16b06b3	2026-08-15	New		http://arachovavillas.gr/	whitehillsvillas@gmail.com		https://www.instagram.com/whitehillsvillas/							High	Verified	https://explore.overturemaps.org/#id=66086407-c62c-40c1-a577-6b94d16b06b3		
6824	A	91	Llés	Spain	Aransa Estació d'esquí nòrdic		ski_resort	ARANSA, Llés	34973293051	1			High				overture:feaa8194-dce8-447d-bc19-47a282c9839f	2026-08-15	New		http://www.aransaesqui.cat/	aransaesqui@gmail.com		https://www.instagram.com/aransaesqui/							High	Verified	https://explore.overturemaps.org/#id=feaa8194-dce8-447d-bc19-47a282c9839f		
6825	A	91	Bodrum	Greece	ARA Residences		hotel	Çakmaklı Sokak 13/2, Bodrum	905322215057	1			High				overture:34d4af1a-36cc-4092-8aa1-5bbc8dcde16a	2026-08-15	New		http://www.araresidences.com/	sadifeara@hotmail.com		https://www.instagram.com/araresidence/							High	Verified	https://explore.overturemaps.org/#id=34d4af1a-36cc-4092-8aa1-5bbc8dcde16a		
6826	A	91	Νάξος	Greece	Archetypo Villas and Suites		hotel	Κόκκινα Σπίτια, Leof. Naxou Glinadou Apollona, Νάξος	306980742408	1			High				overture:18231a7d-1418-48d2-bbec-df445b6736ec	2026-08-15	New		http://www.archetyponaxos.com/	archetyponaxos@gmail.com		https://www.instagram.com/archetypo_naxos/							High	Verified	https://explore.overturemaps.org/#id=18231a7d-1418-48d2-bbec-df445b6736ec		
6827	A	91	Rethymno	Greece	Archontiki Luxury Residence		hotel	Archontiki, Rethymno	306979118680	1			High				overture:63ec53ef-e7f5-462f-8390-6908856bf10c	2026-08-15	New		https://archontikivillas.gr/	archontikivillas@gmail.com		https://www.instagram.com/archontiki_luxury_residence/							High	Verified	https://explore.overturemaps.org/#id=63ec53ef-e7f5-462f-8390-6908856bf10c		
6828	A	91	Αλυκές	Greece	Archontiko Villas, Alykes, Zakynthos		hotel	Alykes, Katastari, Αλυκές	302695083800	1			High				overture:a36c8b38-bec0-4190-a40f-28b2190d520c	2026-08-15	New		http://www.archontikovillas.com/	archontikovillas@gmail.com									High	Verified	https://explore.overturemaps.org/#id=a36c8b38-bec0-4190-a40f-28b2190d520c		
6829	A	91	Μύκονος	Greece	Arcs Boutique Villa Hotel		hotel	Pigados Mykonos Island, Μύκονος	302289026619	1			High				overture:87964c23-12aa-4ed1-9306-1a84d0e5e8b9	2026-08-15	New		http://arcsboutiquehotel.com/	info@arcsboutiquehotel.com		https://www.instagram.com/arcs_mykonos/							High	Verified	https://explore.overturemaps.org/#id=87964c23-12aa-4ed1-9306-1a84d0e5e8b9		
6830	B	78	Durango	USA	AREM Property Management Company		property_management	1201 Main Ave, Durango, CO	19702478299	1			High				overture:3c6315fb-3aae-4bb3-97bd-6b6fed2fcb5f	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://arempm.com/	arem@arempm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=3c6315fb-3aae-4bb3-97bd-6b6fed2fcb5f		
6831	B	78	Atlanta	USA	ARG Realty & Property Management		property_management	691 John Wesley Dobbs Ave NE, Atlanta, GA	18669195253	1			High				overture:a96769f5-aefa-4f10-bc9f-d8da1bacffeb	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.argrealty360.com/	info@argrealty360.com		https://www.instagram.com/argrealty360_/							Medium	Recall-first	https://explore.overturemaps.org/#id=a96769f5-aefa-4f10-bc9f-d8da1bacffeb		
6832	B	78	London	United Kingdom	Arhouse Property Management		property_management	20-22 Wenlock Road, London, ENG	442080997671	1			High				overture:3cf04bc3-b5fe-4ab2-9a96-ccb48823a76e	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.arhouse.co.uk/	dante@arhouse.co.uk		https://www.instagram.com/arhouse_property_solutions/							Medium	Recall-first	https://explore.overturemaps.org/#id=3cf04bc3-b5fe-4ab2-9a96-ccb48823a76e		
6833	A	91	Raches	Greece	Aria Monte Villas		hotel	Christos, Island Ikaria, Raches	306979498998	1			High				overture:9746f5c9-14b7-4348-be5e-84429eb9706b	2026-08-15	New		http://www.ariamonte.gr/	info@ariamonte.gr									High	Verified	https://explore.overturemaps.org/#id=9746f5c9-14b7-4348-be5e-84429eb9706b		
6834	A	91	Σιθωνία	Greece	Aria Seaside Retreat - formerly Regos Resort		hotel	Paradisos , Neos Marmaras Halkdiki, Σιθωνία	306946963646	1			High				overture:8855bc2e-d3cf-403c-8e40-285155180f26	2026-08-15	New		https://www.ariaseasidehotel.com/	reservations@ariaseasidehotel.com		https://www.instagram.com/regos_resort/							High	Verified	https://explore.overturemaps.org/#id=8855bc2e-d3cf-403c-8e40-285155180f26		
6835	A	91	Σκιάθος	Greece	Aries Villas		hotel	Karakofolia, Skíathos, Magnisia, Greece, Σκιάθος	306979182844	1			High				overture:84b63ac6-a519-4c22-bd19-9b87c3b10809	2026-08-15	New		http://Www.ariesvillas.com/	ariesvillas@gmail.com		https://www.instagram.com/aries_villas/							High	Verified	https://explore.overturemaps.org/#id=84b63ac6-a519-4c22-bd19-9b87c3b10809		
6836	A	91	Άγιος Γεώργιος	Greece	Arillas villas		hotel	Arillas, Άγιος Γεώργιος	306945303547	1			High				overture:a81a2b6c-4e51-474d-9e7f-bc834aee021a	2026-08-15	New		http://Arillasvillas.gr/	georgearillas@gmail.com									High	Verified	https://explore.overturemaps.org/#id=a81a2b6c-4e51-474d-9e7f-bc834aee021a		
6837	B	78	Rayleigh	United Kingdom	Arkasian Property Management Limited		property_management	69 High Street, Rayleigh, ENG	443301230135	1			High				overture:d0c665c2-8d0c-49c7-adb2-58a47625cdb6	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.arkasian.co.uk/	info@arkasian.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=d0c665c2-8d0c-49c7-adb2-58a47625cdb6		
6838	A	91	Sligo	Ireland	Armadalodge Seashore Holiday Rental Wild Atlantic Way Sligo Ireland		hotel	Donegal Rd (N15), Mountemple, Grange North,, Sligo	353879272114	1			High				overture:91d50d5c-390b-4ef7-8a65-acf5f7295e82	2026-08-15	New		http://www.armadalodge.com/	armadalodge99@gmail.com									High	Verified	https://explore.overturemaps.org/#id=91d50d5c-390b-4ef7-8a65-acf5f7295e82		
6839	B	78	Coventry	United Kingdom	Armstrong Property Management Services		property_management	28 Far Gosford Street, Coventry, ENG	442475096396	1			High				overture:ef1a9d3d-07b8-4128-9803-45c6d3a978fc	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://Armstrongpropertymanagementservices.co.uk/	info@armstrongpropertymanagementservices.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=ef1a9d3d-07b8-4128-9803-45c6d3a978fc		
6840	B	78	London	USA	Arnsby Property Management		real_estate_agent	924 Oxford St E, London, ON	5194556080	1			High				overture:95cf128c-a756-4b70-9ebb-911e771f30a6	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.arnsby.com	info@arnsby.com									Medium	Recall-first	https://explore.overturemaps.org/#id=95cf128c-a756-4b70-9ebb-911e771f30a6		
6841	A	91	Κάρπαθος	Greece	Aros luxury villas		hotel	karpathos ardani, Κάρπαθος	306986002918	1			High				overture:e9564de4-d925-44e3-b71a-e75977e59c96	2026-08-15	New		https://www.arosvillaskarpathos.com/	info@arosvillaskarpathos.com		https://www.instagram.com/arosluxuryvillas/							High	Verified	https://explore.overturemaps.org/#id=e9564de4-d925-44e3-b71a-e75977e59c96		
6842	A	91	Περιφέρεια Νοτίου Αιγαίου	Greece	Arota Exclusive Villas		hotel	Akrotiri, Περιφέρεια Νοτίου Αιγαίου	302286083855	1			High				overture:3b7ff8b5-76b7-4b49-b85e-7062e3fb11eb	2026-08-15	New		https://www.arotaexclusivevillas.com/	info@arotaexclusivevillas.com		https://www.instagram.com/arota_villas/							High	Verified	https://explore.overturemaps.org/#id=3b7ff8b5-76b7-4b49-b85e-7062e3fb11eb		
6843	A	91	Περιφερειακή Ενότητα Καρπάθου-Ηρωικής Νήσου Κάσου	Greece	Arpathea Villas		hotel	Περιφερειακή Ενότητα Καρπάθου-Ηρωικής Νήσου Κάσου	302245061313	1			High				overture:8a35796b-1320-432f-bd28-4c7d046fe15c	2026-08-15	New		http://www.arpatheavillas.com/	info@arpatheavillas.com		https://www.instagram.com/arpatheavillas/							High	Verified	https://explore.overturemaps.org/#id=8a35796b-1320-432f-bd28-4c7d046fe15c		
