queue_file	source	overture_id	country	region	name	category	brand	website	domain	public_email	public_phone	city	state	street	confidence	operator_score	premium_score	fit_tier	source_url	notes	live_status	http_status	final_url	hospitality_hits	identity_hits	email_on_homepage	contact_page	instagram	facebook	whatsapp	portfolio_url	instagram_source_url	live_reason	_sheet_sync_kind
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	b22d8fb1-8be8-4819-aaf6-d83b1ad4e97c	Norway	World-Atlas::western-europe::24-37	City Apartment Hotel Bergen	hotel		http://www.city-apartment.no	city-apartment.no	booking@city-apartment.no	55 55 87 77	Bergen		Christiesgate 14	0.77	60	10	A	https://explore.overturemaps.org/#id=b22d8fb1-8be8-4819-aaf6-d83b1ad4e97c	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://www.city-apartment.no/	0	0	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	cf5b2f8d-32f8-4617-a28b-8a3651229c74	Poland	World-Atlas::western-europe::22-38	City Aparthotel Szczecin	hotel		http://www.cityapartszczecin.pl/	cityapartszczecin.pl	biuro@cityapartszczecin.pl	+48533039613	Szczecin	32	ulica Andrzeja Małkowskiego 30	0.9864358305931091	60	10	A	https://explore.overturemaps.org/#id=cf5b2f8d-32f8-4617-a28b-8a3651229c74	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://cityapartszczecin.pl/	3	3	YES		https://www.instagram.com/city_apart_szczecin/				https://cityapartszczecin.pl/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	3a07179d-f223-4cdb-8232-a479fb466d79	Netherlands	World-Atlas::western-europe::22-36	Cityden Aparthotels	hotel	Cityden	https://www.cityden.com/	cityden.com	hello@cityden.com	+31203080295	Amsterdam		Keizersgracht 391	0.9020738005638123	60	10	A	https://explore.overturemaps.org/#id=3a07179d-f223-4cdb-8232-a479fb466d79	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.cityden.com/	4	2	YES		https://www.instagram.com/cityden_hotelapartments/				https://www.cityden.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	e669ce8b-541f-4e06-ad78-17f336ae323a	Germany	World-Atlas::western-europe::22-38	City Apartment Bernd Westermann	hotel	City Apartment Hotel Bernd Westermann	http://www.cityhotel-hamburg.de/	cityhotel-hamburg.de	info@cityhotel-hamburg.de	+49402209383	Hamburg		Schröderstraße 35A	0.9653659462928772	60	10	A	https://explore.overturemaps.org/#id=e669ce8b-541f-4e06-ad78-17f336ae323a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://www.cityhotel-hamburg.de/	0	0	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	c8ee4b1b-1406-4101-a4ca-e4de85e9d993	United Kingdom	World-Atlas::western-europe::22-36	Clacton holiday cottages	cottage		https://clactonholidaycottages.co.uk/	clactonholidaycottages.co.uk	info@clactonholidaycottages.co.uk		Clacton-on-Sea	ENG	Frinton Rd	0.34205228090286255	75	0	A	https://explore.overturemaps.org/#id=c8ee4b1b-1406-4101-a4ca-e4de85e9d993	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://clactonholidaycottages.co.uk/	2	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	1c80df15-bb9d-4f6f-827c-93b88e2a9a00	United Kingdom	World-Atlas::western-europe::22-35	Clauchan Holiday Cottages	cottage		https://www.clauchanholidays.co.uk/	clauchanholidays.co.uk	info@clauchanholidays.co.uk	+447538045280	Dumfries and Galloway		Clauchan Farm, National Cycle Rte 7	0.9892593425512314	75	0	A	https://explore.overturemaps.org/#id=1c80df15-bb9d-4f6f-827c-93b88e2a9a00	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.clauchanholidays.co.uk/	1	3	NO							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	4b5b1b15-4cf5-49fe-9f13-e11a2df36edf	United Kingdom	World-Atlas::western-europe::22-35	Cliburn Station Holiday Cottages	hotel		http://www.cliburnstation.co.uk/	cliburnstation.co.uk	cliburnstation@gmail.com	+447766716562	Penrith	ENG	'Cliburn Station Holiday Cottages', C/O Station House Station Road, Cliburn	0.9812943935394287	75	10	A	https://explore.overturemaps.org/#id=4b5b1b15-4cf5-49fe-9f13-e11a2df36edf	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://cliburnstation.co.uk/	3	3	NO		https://www.instagram.com/cliburnstation/				https://cliburnstation.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	2589ff37-800d-4a00-bcf2-60ab262ce96f	United Kingdom	World-Atlas::western-europe::22-35	Click Property Management	real_estate_agent	Click Property Management UK	http://www.clickpropertymanagement.com/	clickpropertymanagement.com	info@clickpropertymanagement.com	+442089878049	London	ENG	19 Deer Park Road	0.3376491963863373	75	12	A	https://explore.overturemaps.org/#id=2589ff37-800d-4a00-bcf2-60ab262ce96f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://unstoppabledomains.com/d/clickpropertymanagement.com	0	0	NO							PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	4ee8cbb5-d6de-4904-953f-cbac9f10884b	United Kingdom	World-Atlas::western-europe::22-35	Cliff House Farm Holiday Cottages	holiday_rental_home		http://www.cliffhousefarmholidaycottages.co.uk/	cliffhousefarmholidaycottages.co.uk	info@cliffhousefarmholidaycottages.co.uk	+441947811882	Whitby	ENG	8 The Cliff	0.8442453742027283	75	0	A	https://explore.overturemaps.org/#id=4ee8cbb5-d6de-4904-953f-cbac9f10884b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.cliffhousefarmholidaycottages.co.uk/	2	5	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	d9041d64-1a67-49b8-8839-84642462358e	United Kingdom	World-Atlas::western-europe::22-35	Cliff House Holiday Cottages	holiday_rental_home	Cliff House Holiday Cottages	https://cliffhouseholidaycottages.co.uk/mobile	cliffhouseholidaycottages.co.uk	hello@cliffhouseholidaycottages.co.uk	+441723859440	Scarborough	ENG		0.8440313935279846	75	0	A	https://explore.overturemaps.org/#id=d9041d64-1a67-49b8-8839-84642462358e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://cliffhouseholidaycottages.co.uk/mobile/	1	4	NO		https://www.instagram.com/cliffhouseholidaycottages/				https://cliffhouseholidaycottages.co.uk/mobile/	CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	291849f9-df36-4911-8482-2ede5de53b80	United Kingdom	World-Atlas::western-europe::22-35	Coastguard Holiday Cottage	lodging	Coastguard Holiday Cottage - Self-catering accommodation	http://www.coastguardholidaycottage.co.uk/	coastguardholidaycottage.co.uk	enquiries@coastguardholidaycottage.co.uk	+441964631814	Kingston upon Hull		Stone Creek	0.6263549327850342	75	0	A	https://explore.overturemaps.org/#id=291849f9-df36-4911-8482-2ede5de53b80	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.coastguardholidaycottage.co.uk/	2	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	56133b5e-2c0a-4bdc-bd24-9a75e0ae3193	United Kingdom	World-Atlas::western-europe::22-35	Colmworth Holiday Cottages	holiday_rental_home	Colmworth Golf Club	http://colmworthgolfclub.co.uk/cottages	colmworthgolfclub.co.uk	info@colmworthgolfclub.co.uk	+441234378181	Bedford		New Road, Colmworth	0.8791813850402832	75	0	A	https://explore.overturemaps.org/#id=56133b5e-2c0a-4bdc-bd24-9a75e0ae3193	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://colmworthgolfclub.co.uk/cottages-4/	1	2	YES		https://www.instagram.com/colmworth/				https://colmworthgolfclub.co.uk/cottages-4/	CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-020.jsonl	Overture Places V6 fast-lane	2b2681dc-16b9-4207-a85d-7307c43ed2e2	United Kingdom	World-Atlas::western-europe::22-35	The White Cottage Bed and Breakfast	bed_and_breakfast	The White Cottage B&B and Self Catering Cottages	http://colytonwhitecottage.co.uk/	colytonwhitecottage.co.uk	info@colytonwhitecottage.co.uk	+447915348864	Colyton	ENG	Dolphin St	0.979158878326416	60	0	A	https://explore.overturemaps.org/#id=2b2681dc-16b9-4207-a85d-7307c43ed2e2	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://colytonwhitecottage.co.uk/	2	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	1adf6988-dd52-489a-9b54-0ba42036e256	Lithuania	World-Atlas::western-europe::23-40	Comfort Villas	lodge		https://comfortvillas.lt/?fbclid=IwVERDUARTZD9leHRuA2FlbQIxMABzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeg-MrV2Q2K2a7E1kZYD9TtFnWIOxvNc-9O4coKoqsTLBR5q2hjZFNG2HHlTI_aem_CA6DjcBjZCg4s0S7SnuKdw	comfortvillas.lt	comfortvillas3@gmail.com	+37063189855	Vilniaus apskritis		Obelių gatvė 31	0.8637259006500244	15	36	B	https://explore.overturemaps.org/#id=1adf6988-dd52-489a-9b54-0ba42036e256	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://comfortvillas.lt/?fbclid=IwVERDUARTZD9leHRuA2FlbQIxMABzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeg-MrV2Q2K2a7E1kZYD9TtFnWIOxvNc-9O4coKoqsTLBR5q2hjZFNG2HHlTI_aem_CA6DjcBjZCg4s0S7SnuKdw	3	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	a7d88cfd-0e00-4e21-a9ac-8cc573b768d9	United Kingdom	World-Atlas::western-europe::22-35	Coniston Holidays Self Catering Cottages Coniston	bed_and_breakfast	Coniston Holidays Self Catering Cottages Coniston	http://www.conistonholidays.co.uk/	conistonholidays.co.uk	enquiries@conistonholidays.co.uk	+441539441319	Coniston	ENG	Orchard Cottage, 18 Yewdale Road	0.8772326111793518	75	0	A	https://explore.overturemaps.org/#id=a7d88cfd-0e00-4e21-a9ac-8cc573b768d9	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.conistonholidays.co.uk/	2	6	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	13a1c2e7-947e-405d-be99-41270837a96f	United Kingdom	World-Atlas::western-europe::22-35	Conwy Holiday Cottages	hotel		http://www.conwyholidaycottages.co.uk/	conwyholidaycottages.co.uk	info@conwyholidaycottages.co.uk	+447789993774	Conwy	WLS	23 Chapel Street	0.9856933808326721	75	10	A	https://explore.overturemaps.org/#id=13a1c2e7-947e-405d-be99-41270837a96f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.conwyholidaycottages.co.uk/	2	3	YES		https://www.instagram.com/conwyholidaycottagesltd/				https://www.conwyholidaycottages.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	0c0b5d44-a545-4b03-8c19-5b6489ad6158	United Kingdom	World-Atlas::western-europe::22-35	Coombe Farm Goodleigh Self-Catering accommodation	hotel	Coombe Farm Goodleigh Self-Catering accommodation	http://coombefarmgoodleigh.co.uk/	coombefarmgoodleigh.co.uk	info@coombefarmgoodleigh.co.uk	+447775941031	Barnstaple	ENG	Coombe Farm, Goodleigh	0.9663488864898682	60	10	A	https://explore.overturemaps.org/#id=0c0b5d44-a545-4b03-8c19-5b6489ad6158	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.coombefarmgoodleigh.co.uk/	1	5	YES							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	93adf0c2-ea4e-402c-a0d3-92399d074d78	United Kingdom	World-Atlas::western-europe::22-35	Middle Coombe Farm. 400 Acre Rustic Estate. Weddings & Holiday Lets	holiday_rental_home	Middle Coombe Farm. 400 Acre Rustic Estate. Weddings & Holiday Lets	http://www.coombefarmwoods.co.uk/	coombefarmwoods.co.uk	info@coombefarmwoods.co.uk	+441884821176	Uplowman			0.6354698538780212	87	12	A	https://explore.overturemaps.org/#id=93adf0c2-ea4e-402c-a0d3-92399d074d78	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.coombefarmwoods.co.uk/	2	9	YES		https://www.instagram.com/middlecoombefarm/				https://www.coombefarmwoods.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	d93076f6-f6ed-4646-a27a-20a34d888e6b	Netherlands	World-Atlas::western-europe::22-36	Residence Inn	hotel	Corendon Hotels & Resorts	https://www.corendonhotels.com/corendon-village-hotel-amsterdam	corendonhotels.com	info.village@corendonhotels.com	+31203084910	Badhoevedorp		Schipholweg 285	0.997067928314209	0	34	B	https://explore.overturemaps.org/#id=d93076f6-f6ed-4646-a27a-20a34d888e6b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.corendonhotels.com/corendon-amsterdam-schiphol-airport/	5	1	NO		https://www.instagram.com/corendonschiphol/				https://www.corendonhotels.com/corendon-amsterdam-schiphol-airport/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	11d813bd-1f97-4447-94fd-4246104409c4	United Kingdom	World-Atlas::western-europe::22-35	Corwen Old Police Station & Court House - Luxury Holiday Cottages	hotel	Corwen Old Police Station & Court House - Luxury Holiday Cottages	http://corwenoldpolicestation.co.uk/	corwenoldpolicestation.co.uk	corwenoldpolicestation@gmail.com	+447944330911	Corwen	WLS	London Road	0.9799845683574676	75	22	A	https://explore.overturemaps.org/#id=11d813bd-1f97-4447-94fd-4246104409c4	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://corwenoldpolicestation.co.uk/	2	8	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	428878eb-a43c-4124-a902-81fbbd5fdd2d	United Kingdom	World-Atlas::western-europe::22-35	Cothill Barns Self Catering Holidays	hotel	Cothill Barns Self Catering Holidays	http://www.cothillbarn.co.uk/	cothillbarn.co.uk	cothill@outlook.com	+441981550254	Hereford		Cothill, Turnastone	0.8594457507133484	75	10	A	https://explore.overturemaps.org/#id=428878eb-a43c-4124-a902-81fbbd5fdd2d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.cothillbarn.co.uk/	3	4	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	b0da9bab-de44-41dd-9d8b-c1bb4d350a94	United Kingdom	World-Atlas::western-europe::22-35	Cotswold Water Park Holiday Homes	water_park		https://www.cotswoldslodges.com/	cotswoldslodges.com	stay@cotswoldslodges.com	+447866743611	Swindon	ENG	6 Spine Road East	0.7676194906234741	87	0	A	https://explore.overturemaps.org/#id=b0da9bab-de44-41dd-9d8b-c1bb4d350a94	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.cotswoldslodges.com/	4	3	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	7e811c9d-1cfe-4d2b-9a9e-4c8b8b3cceb9	United Kingdom	World-Atlas::western-europe::22-35	Home Farm Holiday Cottages	hotel		http://www.cottagesathomefarm.com/	cottagesathomefarm.com	dawnhomefarmbb@aol.com	+441568780525	Leominster	ENG	Home Farm, Bircher	0.8590371012687683	75	10	A	https://explore.overturemaps.org/#id=7e811c9d-1cfe-4d2b-9a9e-4c8b8b3cceb9	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.cottagesathomefarm.com/	2	3	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	a820082d-20d6-4f1a-937f-1b4d2582b467	United Kingdom	World-Atlas::western-europe::22-35	Shaldon Beach Hut Holidays	holiday_rental_home	Shaldon Beach Hut Holidays - Unique self catering holiday accommodation.	http://www.cottagessw.co.uk/	cottagessw.co.uk	lets@cottagessw.co.uk	+441626872314	Teignmouth	ENG	16c Fore Street	0.7848628163337708	75	0	A	https://explore.overturemaps.org/#id=a820082d-20d6-4f1a-937f-1b4d2582b467	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://cottagessw.co.uk/	3	2	NO		https://www.instagram.com/cottagessw/				https://cottagessw.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	91ccaa13-fd5c-4c79-b2d6-a6b5dc85d573	United Kingdom	World-Atlas::western-europe::22-35	Cotterill - Farm Holiday Cottages	holiday_rental_home	Cotterill - Farm Holiday Cottages	http://www.cotterillfarm.co.uk/	cotterillfarm.co.uk	enquiries@cotterillfarm.co.uk	+44129884447	Buxton		Gb	0.8850619196891785	75	0	A	https://explore.overturemaps.org/#id=91ccaa13-fd5c-4c79-b2d6-a6b5dc85d573	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.cotterillfarm.co.uk/	3	4	YES		https://www.instagram.com/cotterillfarm_holiday_cottages/				https://www.cotterillfarm.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	737ce653-2dd0-4373-9bea-ad6ea3e4946a	United Kingdom	World-Atlas::western-europe::22-36	Holiday Cottages in Ireland	holiday_rental_home	Country Cottages Online	https://www.countrycottagesonline.com/england/cornwall	countrycottagesonline.com	saskia@countrycottagesonline.com	+441245425718	Chelmsford	ENG	17 Fennfields Road	0.4018968343734741	75	0	A	https://explore.overturemaps.org/#id=737ce653-2dd0-4373-9bea-ad6ea3e4946a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.countrycottagesonline.com/england/cornwall	8	3	NO		https://www.instagram.com/countrycottagesonline/				https://www.countrycottagesonline.com/england/cornwall	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	9d6beea6-9bd8-423f-a2c7-6a6ec4bec56a	United Kingdom	World-Atlas::western-europe::22-35	County Hall Apartment Hotel	service_apartment		http://www.countyhallhotel.co.uk/	countyhallhotel.co.uk	bookings@countyhallhotel.co.uk	+441205500501	Boston	ENG	Church Cl	0.993957878947258	60	0	A	https://explore.overturemaps.org/#id=9d6beea6-9bd8-423f-a2c7-6a6ec4bec56a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://smartmovehotels.co.uk/	5	1	NO		https://www.instagram.com/smartmovehotels/				https://smartmovehotels.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	7b52587b-8271-4b89-bb30-b393575ff9f0	United Kingdom	World-Atlas::western-europe::22-35	Court Farm Holiday Cottages, Exmoor	hotel	Court Farm Butchery & Country Larder	http://www.courtfarm.co.uk	courtfarm.co.uk	reservations@courtfarm.co.uk	+441643831207	Minehead	ENG	Court Farm	0.9958155598342419	75	10	A	https://explore.overturemaps.org/#id=7b52587b-8271-4b89-bb30-b393575ff9f0	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://courtfarm.co.uk/	3	5	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-021.jsonl	Overture Places V6 fast-lane	c1dfda13-f081-4c29-9ca8-d9df29cef9db	United Kingdom	World-Atlas::western-europe::22-35	Court Farm Holiday Lets, Builth Wells	holiday_rental_home		http://www.courtfarmholidaylets.co.uk/	courtfarmholidaylets.co.uk	shaneowen2@courtfarmholidaylets.co.uk	+441982552330	Builth Wells	WLS	Court Farm, Builth Road	0.7663001418113708	87	0	A	https://explore.overturemaps.org/#id=c1dfda13-f081-4c29-9ca8-d9df29cef9db	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.courtfarmholidaylets.co.uk/	3	6	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
