source_file,line,source_ref,name,market,country,category,domain,phone,website,email,contact_page,instagram,facebook,whatsapp,portfolio_url,fit_tier,live_status,kind
delta-github-run-31861026561-006.jsonl,36,overture:76e92808-e62c-4ff1-8bbf-e595447e43a5,RMI Vacation Rentals and Property Management,Navarre,USA,property_management,rmivacationrentals.com,+16307409118,http://www.rmivacationrentals.com/,customerservice@rmivacationrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,37,overture:67befd69-7f71-46e9-aab6-3435a3824155,"Gulf Shores, Beach Vacation Rental",Gulf Shores,USA,holiday_rental_home,rockysvacations.com,+17062520306,http://rockysvacations.com/,rocky@rockysvacations.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-006.jsonl,38,overture:6725f983-dd0f-4fb5-8db0-20948b3be806,Rollezz Villas Beach Resort,Cat Island,Bahamas,resort,rollezz.com,+12425254588,http://Rollezz.com/,rollezzvillasbeachresort@gmail.com,,https://www.instagram.com/RollezzVillasBeachResort/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,39,overture:3902d026-0ba4-492c-a712-c63a087cd1f8,Russell Vacation Rentals,Miramar Beach,USA,hotel,russellvacationrentals.com,+18883180022,http://www.russellvacationrentals.com/,info@russellvacationrentals.com,,https://www.instagram.com/russellvacations/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,40,overture:6430fc22-00ad-408c-8b92-0669424b0397,Salty Vibes Beach Rentals,Fort Walton Beach,USA,holiday_rental_home,saltyvibesbeachrentals.com,+18502969501,http://saltyvibesbeachrentals.com/,saltyvibesbeachrentals@gmail.com,,https://www.instagram.com/saltyvibesrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,41,overture:fafd7727-164f-4e0b-9dcd-6ac8ed93b4d9,Sana Tulum - Beachfront Boutique Hotel & Beach-club,Tulum,Mexico,hotel,sanatulum.com,+529847452107,http://www.sanatulum.com/,reservations@sanatulum.com,,https://www.instagram.com/sanatulumhotel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,42,overture:d8d631a2-db31-4f24-98f2-65a4cb0f3df9,Sand Dollar One,Santa Rosa Beach,USA,holiday_rental_home,sanddollarone.com,+18503991891,https://www.sanddollarone.com/,rent@sanddollarone.com,,https://www.instagram.com/sand_dollar_one/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,43,overture:5ee3d0ca-375b-48f3-b1c0-f89a14848796,Sandestin Condo Rentals,Miramar Beach,USA,holiday_rental_home,sandestin.com,+18503990120,https://www.sandestin.com/book-now?unitID=57433,dingprops@gmail.com,,https://www.instagram.com/sandestin/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,44,overture:8d855a54-8bc6-447e-a622-06c135d7afa5,Sands of Alabama Vacation Rentals,Orange Beach,USA,holiday_rental_home,sandsofalabama.com,+12513182928,http://www.sandsofalabama.com/,info@sandsofalabama.com,,https://www.instagram.com/sandsofalabama/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,45,overture:7e590b3c-b963-4ac7-a64c-4f8f6fd60d47,Sandy Key 635 2 BD 2BH 6th Floor,Pensacola,USA,holiday_rental_home,sandykey.com,+18504922101,http://www.sandykey.com/,rentals@sandykey.com,,https://www.instagram.com/sandykeycondos/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,46,overture:b396eb06-0bf7-44f0-ab58-0734750dffb4,Hotel Santa Mónica,San Miguel de Allende,Mexico,hotel,santamonica.mx,+524151520451,http://www.santamonica.mx/,reservaciones@santamonica.mx,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,47,overture:fb883426-019a-4d51-ad77-76da6f5a97d4,Sardis Vacation Homes,Sardis,USA,lodging,sardisvacationhomes.com,+16626098393,https://www.sardisvacationhomes.com/,frogspearl@icloud.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,48,overture:d9edc1fa-1944-4e84-b329-3709584921d4,Savannah Historic District Vacation Rentals,Savannah,USA,travel_company,savannahhistoricdistrictvacationrentals.com,+19738962511,https://www.savannahhistoricdistrictvacationrentals.com/,historicsavdistrictvacation@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,49,overture:cb86de9e-4d68-4521-931f-6c5dd89c99d1,The Scarlet Villas,Bahía Ballena,Costa Rica,hotel,scarletvillas.com,+19174451181,https://www.scarletvillas.com/,info@scarletvillas.com,,https://www.instagram.com/thescarletvillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,50,overture:e28c0d79-7f75-4775-b1c2-0b55af363ae1,Scenic View Log Cabins Rentals,Trenton,USA,cabin,scenicviewlogcabins.com,+17063980230,http://scenicviewlogcabins.com/,rachelballew@yahoo.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,1,overture:fefb5f90-c608-4ed8-b9cf-3e9a4e83ee19,SeaBlue Boutique Vacation Rentals,Destin,USA,holiday_rental_home,seabluedestin.com,+16519009700,http://www.seabluedestin.com/,seabluedestin@gmail.com,,https://www.instagram.com/seabluedestin/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,2,overture:b1334f2f-3a6a-4aca-bcba-a50fef09493d,Kimpton Seafire Resort and Spa,West Bay,Cayman Islands,hotel,seafireresortandspa.com,+18005467866,https://www.seafireresortandspa.com/,reservations@seafireresortandspa.com,,https://www.instagram.com/seafireresort/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,3,overture:a79e72f1-c1ef-4c4b-8653-bde7fbbc5239,Seagrove On The Beach Property Rentals,Santa Rosa Beach,USA,holiday_rental_home,seagrovebeach.com,+18502314205,http://www.seagrovebeach.com/,info@seagrovebeach.com,,https://www.instagram.com/seagrovebeachrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,4,overture:fc8998b0-3a38-4391-86a6-962fb0c09a44,Sea Palms Resort St Simons Island,St Simons Island,USA,hotel,seapalms.com,+19126383351,http://www.seapalms.com/,sales@seapalms.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,5,overture:4168e4de-2009-4901-ab06-36bd37291d31,Seas The Day Vacation Rentals,Tybee Island,USA,hotel,seasthedayvacationrentals.com,+19127133573,http://www.seasthedayvacationrentals.com/,april@seasthedayvacationrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,6,overture:27a0aa02-9a10-4aea-916f-e1317f230746,Sea-Viche Destin Vacation Rental,Destin,USA,holiday_rental_home,seavichedestin.com,+18507974625,http://www.seavichedestin.com/,info@seavichedestin.com,,https://www.instagram.com/seavichedestin/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,7,overture:71e11721-83a2-4f87-b075-47192443e7e0,See Ya At The Beach Vacation Rentals,Panama City,USA,holiday_rental_home,seeyaatthebeach.com,+18505887929,http://www.seeyaatthebeach.com/,seeyaatthebeachvacationrentals@gmail.com,,https://www.instagram.com/syatb/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,8,overture:324498f6-ebd7-4a66-bd27-7d95e55c2676,Shawandha Lodge,Cahuita,Costa Rica,hotel,shawandha.com,+50627500018,https://shawandha.com/,bookings@shawandha.com,,https://www.instagram.com/shawandha_costarica/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,9,overture:c6405b8a-eb0f-4da5-a2a5-033b0b390b55,Shelter From the Storm Villas,Bahia Ballena,Costa Rica,hotel,shelterfromthestormvillas.com,+50686871734,https://www.shelterfromthestormvillas.com/,shelterfromthestormvillas@gmail.com,,https://www.instagram.com/shelterfromthestormvillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,10,overture:5b2b04db-6267-4a0c-8c5e-5fa8c76e8793,Skyline Tulum - Vacation Rentals,Tulum,Mexico,property_management,skylinetulum.com,,http://www.skylinetulum.com/,skylinetulum@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,11,overture:8089cab5-ced6-4fbd-831b-fc037cfd306b,Small Hope Bay Lodge,North Andros,Bahamas,resort,smallhope.com,+12423682014,https://www.smallhope.com/,info@smallhope.com,,https://www.instagram.com/smallhopebay/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,12,overture:e9ffd22b-263d-4623-a3cc-cf1b4d7e529d,Smith Lake Vacation Rental,Double Springs,USA,holiday_rental_home,smithlakevacationrental.com,+17868978819,http://www.smithlakevacationrental.com/,host@smithlakevacationrental.com,,https://www.instagram.com/smithlakevacation/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,13,overture:1472cd56-fd73-4bb8-a27c-096810d296a4,Soul Fly Lodge,Berry Islands,Bahamas,resort,soulflylodge.com,+16039693050,http://www.soulflylodge.com/,soulflylodge@gmail.com,,https://www.instagram.com/soulflylodge/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,14,overture:d244a57d-d121-4d85-a596-d7e279febd7f,Southern Holiday Homes,Santa Rosa Beach,USA,property_management,southernholidayhomes.com,+18507391667,http://www.southernholidayhomes.com/,info@southernholidayhomes.com,,https://www.instagram.com/southernholidayhomes/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,15,overture:93c259a4-bf78-4396-8a2e-5caf856fa94f,St Simons Island Beach Rentals,St Simons Island,USA,holiday_rental_home,ssibeachrentals.com,+19123738037,http://ssibeachrentals.com/,info@ssibeachrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,16,overture:f552f8ab-c0ef-4b78-a571-d1947b2cd69f,Sugar Sands Vacation Rentals,Fort Walton Beach,USA,holiday_rental_home,ssrents.com,+18502449898,http://www.ssrents.com/,info@ssrents.com,,https://www.instagram.com/sugarsandsvacations/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,17,overture:2ecb7079-1bc9-4870-9d67-5eacba5d4045,Stay at the Beach Rentals,Panama City Beach,USA,hotel,stayatthebeachrentals.com,+18502491372,https://www.stayatthebeachrentals.com,ashleybhowell@aol.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,18,overture:a8a59f0c-3098-43fd-88f3-26774a630e13,Spinnaker 1D -Vacation Rental in Perdido Key,Pensacola,USA,holiday_rental_home,stayavari.com,,https://www.stayavari.com/listing/693ab9be5d9b6a00134cf66a,ucouldb2@gmail.com,,https://www.instagram.com/stay_avari/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,19,overture:81e5fd50-680e-4736-a940-83b00676e2da,Cloudland at McLemore Resort,Rising Fawn,USA,resort,staycloudland.com,+18883911148,https://www.staycloudland.com/,talktous@staycloudland.com,,https://www.instagram.com/staycloudland/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,20,overture:285c052d-9619-4da0-afbd-e8d1803727e6,Hampton Palm 30A - Luxury Vacation Rental,Santa Rosa Beach,USA,holiday_rental_home,stayon30a.com,+18503914252,https://stayon30a.com/968998/,vacations@stayon30a.com,,https://www.instagram.com/stayson30a/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,21,overture:99393764-ad28-4527-ac12-dfe7235f2f2d,Hotel Suites VillaSol,Zapopan,Mexico,hotel,suitesvillasol.com.mx,+523325807153,http://www.suitesvillasol.com.mx/,hotel_suites_villasol@hotmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,22,overture:4d781e5b-d06f-4114-a8a5-95fd33be72f3,Sans Souci Luxury Vacation Rental,Fernandina Beach,USA,holiday_rental_home,summerwoodssanssouci.com,+14143031640,https://www.summerwoodssanssouci.com/,lreichelt2@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,23,overture:cc9c4a51-597a-4a33-907c-69f85a3029c0,Condo Rentals in Panama City Beach,Panama City Beach,USA,property_management,sunbirdcondo.com,+18504812710,http://www.sunbirdcondo.com/,tanya.sunbirdcondo@gmail.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-007.jsonl,24,overture:b873e2e1-0fd9-4bc6-af60-82cad7aeb4e4,Sundance Rental Management,Fort Walton Beach,USA,holiday_rental_home,sundance-rentals.com,+18508633292,http://www.sundance-rentals.com/,ms@sundance-rentals.com,,https://www.instagram.com/sundancerentals/,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-007.jsonl,25,overture:825c939a-5c06-42e7-8d32-acf7b7831481,Barbey Beach Retreat,Panama City Beach,USA,hotel,sunnysidebeachandtennisresort.com,+18502343385,https://sunnysidebeachandtennisresort.com/,info@sunnysidebeachandtennisresort.com,,https://www.instagram.com/sunnysiderentalcompany/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,26,overture:c747dbb4-817f-4f95-8e5b-d89974221191,Sunrise Beach Club,Paradise Island,Bahamas,hotel,sunrisebeachclub.com,+12423632234,http://www.sunrisebeachclub.com/,rentals@sunrisebeachclub.com,,https://www.instagram.com/sunrisebeachvillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,27,overture:f980544b-e1e0-4dd1-b62e-f4d1c42c1e0a,Sunset Motel and Royal Inn,Sumter,USA,motel,sunsetmotel.com,+18034693200,http://www.sunsetmotel.com,royalinn1795@gmail.com,,https://www.instagram.com/sunsetoceanfrontlodging.bandon/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,28,overture:3c231813-bede-46eb-a550-d952684b62ce,The Sunshine Hotel and Suites,West Bay,Cayman Islands,hotel,sunshinesuites.com,+13459493000,http://www.sunshinesuites.com/,ssr.reservations@sunshinesuites.com,,https://www.instagram.com/sunshine_hotelandsuites/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,29,overture:fb340131-d336-4656-98c3-4e1f1ca4646f,Sunspot Realty Vacation Rentals,Panama City Beach,USA,real_estate_service,sunspotrealty.com,+18502347151,http://www.sunspotrealty.com/,rentals@sunspotrealty.com,,https://www.instagram.com/sunspotrealty/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,30,overture:36164277-da2c-4c4e-8c24-a3d1e1d645dd,Tannah Luxury Rentals,Mérida,Mexico,hotel,tannahluxuryrentals.com,+525632798803,http://www.tannahluxuryrentals.com/,sales@tannahluxuryrentals.com,,https://www.instagram.com/tannahluxuryrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,31,overture:719f8cea-6cf9-40ea-9991-03814f758a94,The Fives Beach Hotel & Residences,Solidaridad,Mexico,resort,thefiveshotels.com,984 688 9311,https://www.thefiveshotels.com,info@thefiveshotels.com,,https://www.instagram.com/thefiveshotels/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,32,overture:96c31223-9055-475b-890f-a22645775b3d,The Green Village Eco Boutique Hotel,Playa del Carmen,Mexico,hotel,thegreenvillage.com.mx,+529842182128,http://www.thegreenvillage.com.mx/,thegreenvillage7@gmail.com,,https://www.instagram.com/thegreenvillagehotel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,33,overture:7593c1e0-52fa-471d-a2bf-1d485b0bb068,The Retreat Costa Rica,San José Sur de Atenas,Costa Rica,resort,theretreatcostarica.com,+18337604242,https://www.theretreatcostarica.com/,info@theretreatcostarica.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,34,overture:bf9224cb-29c6-409e-a152-9742ff26fe52,Tico Tico Villas Adult Only,Quepos,Costa Rica,hotel,ticoticocr.com,+50686267062,https://ticoticocr.com/,info@ticoticocr.com,,https://www.instagram.com/ticoticovillascr/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,35,overture:6e9e63bf-fd13-4b2c-9ab4-32818b6b4359,Tiki Villas Rainforest Lodge and Spa,Bahía Ballena,Costa Rica,hotel,tikivillas.com,+50683287676,http://www.tikivillas.com/,info@tikivillas.com,,https://www.instagram.com/tikivillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,36,overture:ce8b0c3d-8ced-412a-9e45-56140a93ca5a,Tilajari Eco Resort,Florencia,Costa Rica,hotel,tilajari.com,+50624621212,http://www.tilajari.com/,ventas@tilajari.com,,https://www.instagram.com/tilajariecoresort/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,37,overture:738bfc13-f3a4-4b16-8f30-8be760c58e8c,Tilloo Pond Retreat,Hope Town,Bahamas,resort,tilloopond.com,+12626747267,http://www.TillooPond.com/,tilloopond.com@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,38,overture:0d0aa273-f88c-4f5c-b43f-dfe452ac7a71,Tortuga Gardens Vacation Rental,Cozumel,Mexico,hotel,tortugagardens.com,+529875648942,http://www.tortugagardens.com/,info@tortugagardens.com,,https://www.instagram.com/username/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,39,overture:ba24379b-bb3e-41f1-859a-d0a08605d86b,Tranquilo Vacation Rentals,Playa del Carmen,Mexico,holiday_rental_home,tranquilovacationrentals.com,+529981209715,https://tranquilovacationrentals.com/,hello@tranquilovacationrentals.com,,https://www.instagram.com/tranquilovacationrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,40,overture:3e0ce80a-5092-49a3-b81f-b1bd30aeeffa,Tres Flamingos Vacation Rentals,Panama City Beach,USA,holiday_rental_home,tres-flamingos.com,,https://www.tres-flamingos.com/,info@tres-flamingos.com,,https://www.instagram.com/tresflamingos_pcb/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,41,overture:0774d12a-9cc4-463c-8ecf-c997f7d58a7a,a Peach of a Beach house Vacation Rental,Gulf Shores,USA,holiday_rental_home,trilliumvacationproperties.com,+18474176624,https://www.trilliumvacationproperties.com/,john@trilliumvacationproperties.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-007.jsonl,42,overture:47bc4213-4b9d-4a09-a3a1-912c86791f29,Buena Vista Luxury Villas,Quepos,Costa Rica,hotel,tulemarresort.com,+18005180831,http://www.tulemarresort.com/,info@tulemarresort.com,,https://www.instagram.com/tulemarresort/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,43,overture:27d6afc7-a8d4-421c-a57e-1c57c968cc35,Turtle Spa House -Pensacola Beach Vacation Rentals,Gulf Breeze,USA,holiday_rental_home,turtlespahouse.com,+18509820440,https://www.turtlespahouse.com/,reservations@turtlespahouse.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,44,overture:cd049a2d-6a99-463b-85a0-809c33468b8a,TYB Homes Short Term Rentals,Destin,USA,holiday_rental_home,tybhomes.com,+12143944849,http://tybhomes.com/,reservations@tybhomes.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,45,overture:64ffa8a5-d907-4ba9-919c-a018a07c7c41,Uva Blue Villas,Cahuita,Costa Rica,hotel,uvabluevillas.com,+50683268355,http://www.uvabluevillas.com/,uvabluevillas@gmail.com,,https://www.instagram.com/uvabluevillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,46,overture:4316762e-eac3-4325-b7e2-66a7307131f1,Vacation Home: Casa Mediterranea,Bahia Ballena,Costa Rica,holiday_rental_home,uvitaoasis.com,+50687389868,http://Www.uvitaoasis.com/,uvitaoasis@gmail.com,,https://www.instagram.com/uvitaoasis/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,47,overture:f53f8f76-b65a-4c5b-aac0-c08bb72f3fe3,Grandview East Resort Condo Rentals,Panama City Beach,USA,hotel,vacation-rentals-pcb.com,+18506967940,https://grandview.vacation-rentals-pcb.com/?l=%28Grandview,admin@vacation-rentals-pcb.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,48,overture:af0f60b1-a06a-4555-b194-e51bc64663a6,Vacation Home Watch Services,Santa Rosa Beach,USA,property_management,vacationhws.com,+18504241689,http://vacationhws.com/,info@vacationhws.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-007.jsonl,49,overture:6a63502a-49f6-49b0-a02e-9e696d290f0c,Vacation Rentals in Tulum,Tulum,Mexico,property_management,vacationintulum.com,+529841289807,http://vacationintulum.com/,info@vacationintulum.com,,https://www.instagram.com/vacationintulum/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-007.jsonl,50,overture:3f0b3e4c-0113-412f-a95d-b8275dc1faa3,Vacation Rentals 30A,Santa Rosa Beach,USA,holiday_rental_home,vacationrentals30a.com,+18505887136,http://www.vacationrentals30a.com/,tate@vacationrentals30a.com,,https://www.instagram.com/paradise30a/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,1,overture:9414ad48-216d-4824-99af-7a0803dd1280,Dunn Deal Properties & Vacation Rentals,Gulfport,USA,property_management,vacationsgulfcoast.com,+18887127336,http://www.vacationsgulfcoast.com/,staceydunnddp@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,2,overture:0bb90a9e-5bab-4fe3-9a48-f37b4e6a743f,Vajra Jahra Villas & Retreat Center,Barú,Costa Rica,resort,vajrajahra.com,+18663778915,http://www.vajrajahra.com/,learnmore@vajrajahra.com,,https://www.instagram.com/vajrajahra/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,3,overture:307f0a7b-b9bc-44d6-a1f6-51a8301f0f7e,Valverde Glamping & Ecolodge,Colorado,Costa Rica,hotel,valverdetortuguero.com,+50627113030,https://www.valverdetortuguero.com/,info@valverdetortuguero.com,,https://www.instagram.com/valverdetortuguero/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,4,overture:2ba5b1c8-986a-4bec-8933-26689999ec7d,Venture Found Vacation Rentals,Santa Rosa Beach,USA,holiday_rental_home,venturefound.com,+18775523224,http://venturefound.com/,info@venturefound.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,5,overture:6bc5d732-2ced-4306-918b-b49e294b7825,Venture Out Panama City Beach 232 Barracuda,Panama City,USA,holiday_rental_home,ventureoutbeachrentals.com,+18505887585,https://ventureoutbeachrentals.com/vrp/rentals/prop1457.htm#,ventureoutbeachrentals@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,6,overture:89ecdd75-1ac1-46e1-a02b-d35c7e78d311,Hotel Villablanca Garden Beach,Cozumel,Mexico,resort,villablanca.net,+529871054932,https://www.villablanca.net/,info@villablanca.net,,https://www.instagram.com/villablancaczm/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,7,overture:5c69bf2b-00de-42c0-b911-40e2c29c307e,La Villa del Ensueno,Tlaquepaque,Mexico,hotel,villadelensueno.com,+523336358792,http://www.villadelensueno.com/,reservaciones@villadelensueno.com,,https://www.instagram.com/lavilladelensueno/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,8,overture:27efa0e8-8b75-4699-b48e-5d4c54ca2169,Village Tan Kah,Cozumel,Mexico,resort,village-tankah.com,+529878724240,http://www.village-tankah.com/,info@village-tankah.com,,https://www.instagram.com/robertas_scuba_shack/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,9,overture:4466df26-ba5c-4871-8de2-76abc5b9c65a,Villa Marina Hotel,Pedasí,Panama,resort,villamarina.com.pa,+5073070243,http://www.villamarina.com.pa/,reservations@villamarina.com.pa,,https://www.instagram.com/villamarinapa/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,10,overture:eb8e36a8-976a-4b7d-9422-82978159936f,Villa Nogal Hotel Boutique - San Sebastián,Mascota,Mexico,hotel,villanogal.com,+523223505745,https://villanogal.com/,villanogalsansebas@gmail.com,,https://www.instagram.com/villanogalsansebastian/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,11,overture:ca0af2f4-a830-42d4-a6e3-18508ccc5832,Villa Piedra Lisa,Calvillo,Mexico,resort,villapiedralisa.com,+524951198131,http://www.villapiedralisa.com/,villapiedralisa@gmail.com,,https://www.instagram.com/villapiedralisa/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,12,overture:19283f91-ed61-4451-8c8f-19f6e680668b,Villas Ameyalli,Amealco de Bonfil,Mexico,resort,villasameyalli.com,+524422376190,http://Www.villasameyalli.com/,villasameyalli@gmail.com,,https://www.instagram.com/villasameyalli/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,13,overture:b48cf2f1-8caf-4783-8fd3-11fe4948715e,Villas Aqua,Solidaridad,Mexico,hotel,villasaquaresort.com,,http://villasaquaresort.com/,contact@villasaquaresort.com,,https://www.instagram.com/villas_aqua_/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,14,overture:a3f20f2e-64c1-48cb-b9b4-0b9f0d9aca0a,Villas Aracari,San Isidro,Costa Rica,hotel,villasaracari.com,+50662287447,https://www.villasaracari.com/,host@villasaracari.com,,https://www.instagram.com/villasaracari/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,15,overture:c74a5b8b-7c44-4cf8-8cec-e94513faac06,Hotel Villas Bayal,Progreso,Mexico,hotel,villasbayal.com,+529691039510,http://www.villasbayal.com/,villas-bayal@hotmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,16,overture:23ead8a3-64db-406d-a278-2328548e25d5,Hadley Beach House,Jekyll Island,USA,resort,villasbythesearesort.com,+19126352521,https://www.villasbythesearesort.com/,thehadleybeachhouse@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,17,overture:8d10b351-fae1-42e9-9ec5-f0ac82f9128a,Hotel Villas Caracol Holbox,Lázaro Cárdenas,Mexico,hotel,villascaracol.com,+529848752079,http://www.villascaracol.com/,recepcion@villascaracol.com,,https://www.instagram.com/villascaracolhotel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,18,overture:9343b63b-f79d-45dd-9a01-b40d4f1d1d02,Villas Coco Resorts,Isla Mujeres,Mexico,resort,villascoco.com,+529989990123,http://www.villascoco.com/,reservations@villascoco.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,19,overture:e7498929-4e67-40fb-b572-53c6f92c24b8,Hotel Villas Colibri Suites and Bungalows,Cozumel,Mexico,hotel,villascolibricozumel.com,+529871169900,http://www.villascolibricozumel.com/,hola@villascolibricozumel.com,,https://www.instagram.com/villascolibricozumel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,20,overture:6e4ff87b-ebf6-471c-9dd4-e509320c7180,Villas De La Cruz,Villa Corona,Mexico,lodge,villasdelacruz.com,+523757561933,http://Www.villasdelacruz.com/,villasdelacruz.jal@gmail.com,,https://www.instagram.com/villasdelacruzvc/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,21,overture:43ac7e40-f66a-4d3d-9929-ab8b2d33743a,Villas Del Caribe,Cahuita,Costa Rica,hotel,villasdelcaribe.com,+50627500202,http://www.villasdelcaribe.com/,info@villasdelcaribe.com,,https://www.instagram.com/hotelvillasdelcaribe/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-008.jsonl,22,overture:a0bfb172-ae5b-4002-832a-2ff706c877f0,Hotel Villas Segovia Suites,Cozumel,Mexico,hotel,villasegovia.com,+529878711747,https://www.villasegovia.com/,villascentro@gmail.com,,,,,,B,HIGH,canonical_delta
