chunk,line,pre,reject_reason,name,market,country,norm_name,domain,phone,category,address,website,email,contact_page,instagram,facebook,whatsapp,portfolio,source_ref,source_url,fit,live,ambiguous
delta-github-run-31863169781-001.jsonl,24,ACCEPT,,Coast to Coast Vacation Rentals,Mexico Beach,USA,coast to coast vacation rentals,coasttocoastvacation.com,18502470207,property_management,"421 La Siesta Dr, Mexico Beach, FL",https://coasttocoastvacation.com/,mary@coasttocoastvacation.com,,,,,,overture:e25721e1-e17e-466e-80d3-4c0bc92d0910,https://explore.overturemaps.org/#id=e25721e1-e17e-466e-80d3-4c0bc92d0910,A,HIGH,1
delta-github-run-31863169781-001.jsonl,25,ACCEPT,,Reclutamiento Costa Sur,Puerto Vallarta,Mexico,reclutamiento costa sur,costasurpuertovallarta.com,523222268051,hotel,"Carretera Puerto Vallarta a Barra de Navidad KM. 4.5, Puerto Vallarta",http://www.costasurpuertovallarta.com/,rh2@costasurpuertovallarta.com,,,,,,overture:59a76704-5009-4655-bc74-b4f962f0bab3,https://explore.overturemaps.org/#id=59a76704-5009-4655-bc74-b4f962f0bab3,B,HIGH,0
delta-github-run-31863169781-001.jsonl,26,ACCEPT,,Cabo Property Management,Los Cabos,Mexico,cabo property management,cpmcabo.com,526241437381,property_management,"Calle 12 de Octubre 34, Los Cabos, BCS",http://www.cpmcabo.com/,infocpmcabo@gmail.com,,,,,,overture:96994b29-1e92-4472-a9f2-a2f5d9a1565d,https://explore.overturemaps.org/#id=96994b29-1e92-4472-a9f2-a2f5d9a1565d,A,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,27,ACCEPT,,Crown Paradise Golden Resort & Spa,Puerto Vallarta,Mexico,crown paradise golden resort spa,crownparadise.com,3222266800,hotel,"Paseo de las Garzas No. 3, Puerto Vallarta, Jalisco",http://www.crownparadise.com,reservallarta@crownparadise.com,,,,,,overture:2cf7b6a6-f063-4dc3-bf7d-0ad57dd7f01c,https://explore.overturemaps.org/#id=2cf7b6a6-f063-4dc3-bf7d-0ad57dd7f01c,B,HIGH,0
delta-github-run-31863169781-001.jsonl,28,ACCEPT,,Villas & Suite Santa Mónica,Compostela,Mexico,villas suite santa monica,,523272741314,hotel,"Albatros 30, Compostela",,hotelvillassantamonica_93@outlook.com,,,,,https://direct-book.com/properties/villassuitessantamnica,overture:cfe07fab-a341-4735-9a07-1a3b09d605e1,https://explore.overturemaps.org/#id=cfe07fab-a341-4735-9a07-1a3b09d605e1,B,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,29,ACCEPT,,El Sol La Vida BeachFront Resort,Mazatlán,Mexico,el sol la vida beachfront resort,elsollavida.com,526691960397,hotel,"Calle General Ernesto Damy 520, Mazatlán",http://www.elsollavida.com/,elsollavida@gmail.com,,,,,,overture:43b31313-4530-4027-82ee-6cf4b1ee66c7,https://explore.overturemaps.org/#id=43b31313-4530-4027-82ee-6cf4b1ee66c7,B,HIGH,0
delta-github-run-31863169781-001.jsonl,30,ACCEPT,,Forgotten Coast Property Management and Rentals,Mexico Beach,USA,forgotten coast property management and rentals,fcpmr.com,18506481012,property_management,"488 5th St, Mexico Beach, FL",http://www.fcpmr.com/,info@fcpmr.com,,,,,,overture:ebf7cbd3-9136-4a38-b38f-a7c7d2652655,https://explore.overturemaps.org/#id=ebf7cbd3-9136-4a38-b38f-a7c7d2652655,A,HIGH,1
delta-github-run-31863169781-001.jsonl,31,ACCEPT,,Vacation Rental Flamboyan Art District,San José del Cabo,Mexico,vacation rental flamboyan art district,flamboyan.com.mx,526241377574,holiday_rental_home,"Av Centenario 1718, San José del Cabo, BCS",https://flamboyan.com.mx/,marketing@flamboyan.com.mx,,https://www.instagram.com/flamboyan_artdistrict/,,,,overture:56824496-669c-43a0-95ac-a048810188e5,https://explore.overturemaps.org/#id=56824496-669c-43a0-95ac-a048810188e5,A,HIGH,0
delta-github-run-31863169781-001.jsonl,32,ACCEPT,,Friendly Vallarta Beach Resort & Spa,Puerto Vallarta,Mexico,friendly vallarta beach resort spa,friendlyvallarta.com,523222264600,resort,"Boulevard Francisco Medina Ascencio 2199, Puerto Vallarta",http://www.friendlyvallarta.com,reservas@friendlyvallarta.com,,,,,,overture:5b3279fc-a42e-476d-8013-d6351aa241bc,https://explore.overturemaps.org/#id=5b3279fc-a42e-476d-8013-d6351aa241bc,B,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,33,ACCEPT,,Glamping Vital Spa,Guarne,Colombia,glamping vital spa,glampingvitalspa.com,573007911320,hotel,"Vía a Yolombal #K 7, Guarne",http://www.glampingvitalspa.com/,glampingvitalspa@gmail.com,,,,,,overture:a5e30d85-e814-4939-a773-080b429ab7e0,https://explore.overturemaps.org/#id=a5e30d85-e814-4939-a773-080b429ab7e0,B,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,34,ACCEPT,,Grand Miramar Resort & Spa,Puerto Vallarta,Mexico,grand miramar resort spa,grandmiramar.com,3222262520,hotel,"Rinconada De Las Conchas Chinas No 510, Puerto Vallarta, JAL",http://www.grandmiramar.com,reservaciones@grandmiramar.com,,,,,,overture:4568056c-6c6c-4aa3-85ca-18f182495c3d,https://explore.overturemaps.org/#id=4568056c-6c6c-4aa3-85ca-18f182495c3d,B,HIGH,0
delta-github-run-31863169781-001.jsonl,35,ACCEPT,,Villas las Mariposas,Compostela,Mexico,villas las mariposas,guayabitos.com,523272740311,hotel,"Pelicanos 17, Compostela",http://guayabitos.com/,villaslasmariposas.guayabitos@gmail.com,,,,,,overture:0a062877-d904-4572-aaf1-77fbb7de80f9,https://explore.overturemaps.org/#id=0a062877-d904-4572-aaf1-77fbb7de80f9,B,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,36,ACCEPT,,Hacienda Encantada Resort & Residences,Los Cabos,Mexico,hacienda encantada resort residences,haciendaencantada.com,526241635550,beach_resort,"Corredor Turistico, Carr. Transpeninsular Km 7.3, Los Cabos, BCS",https://www.haciendaencantada.com/,reservations@haciendaencantada.com,,,,,,overture:34917b7f-d3da-4902-96cc-50a59802e7dd,https://explore.overturemaps.org/#id=34917b7f-d3da-4902-96cc-50a59802e7dd,A,HIGH,0
delta-github-run-31863169781-001.jsonl,37,ACCEPT,,Hacienda Patrizia,Bucerías,Mexico,hacienda patrizia,haciendapatrizia.com,523292981154,holiday_rental_home,"Avenida Lázaro Cárdenas 233, Bucerías",https://haciendapatrizia.com/,contact@haciendapatrizia.com,,,,,,overture:699db19b-0819-4ee5-b09b-fdce27aab610,https://explore.overturemaps.org/#id=699db19b-0819-4ee5-b09b-fdce27aab610,B,HIGH,0
delta-github-run-31863169781-001.jsonl,38,ACCEPT,,Nevada Desert Realty & Property Management,Henderson,USA,nevada desert realty property management,hendersonnvproperty.com,17025091446,property_management,"40 E Horizon Ridge Pkwy, Henderson, NV",http://HendersonNVProperty.com/,info@hendersonnvproperty.com,,,,,,overture:96f5c898-a880-4ef9-ab09-b3a0c891d51f,https://explore.overturemaps.org/#id=96f5c898-a880-4ef9-ab09-b3a0c891d51f,A,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,39,ACCEPT,,High End Boutique Property Management,Puerto Vallarta,Mexico,high end boutique property management,hepvr.com,523222920785,real_estate_agent,"Otilo Montaño 109, Puerto Vallarta",http://www.Hepvr.com/,info@hepvr.com,,https://www.instagram.com/high.endpv/,,,,overture:5f455c80-56df-4b0a-8a1e-ad4d8e740067,https://explore.overturemaps.org/#id=5f455c80-56df-4b0a-8a1e-ad4d8e740067,A,MEDIUM,1
delta-github-run-31863169781-001.jsonl,40,ACCEPT,,Robertson Real Estate and Property Management,St George,USA,robertson real estate and property management,homeinstgeorge.com,14357731220,real_estate_service,"720 S River Rd, St George, UT",http://homeinstgeorge.com/,joel@homeinstgeorge.com,,,,,,overture:4d718d62-2711-4efe-9190-7cd867a6d396,https://explore.overturemaps.org/#id=4d718d62-2711-4efe-9190-7cd867a6d396,A,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,41,ACCEPT,,Hotel Punta Chame Villas,Punta Chame,Panama,hotel punta chame villas,hotelpuntachamevillas.com,5072405590,hotel,"Punta Chame, Punta Chame",http://www.hotelpuntachamevillas.com/,info@hotelpuntachamevillas.com,,,,,,overture:a068011d-d553-477b-847b-c537b0712275,https://explore.overturemaps.org/#id=a068011d-d553-477b-847b-c537b0712275,B,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,42,ACCEPT,,Rincon Real Villas,Compostela,Mexico,rincon real villas,hotelrinconreal.mx,523272741117,hotel,"Avenida Sol Nuevo 82, Compostela",http://hotelrinconreal.mx/,contacto@hotelrinconreal.mx,,,,,,overture:9d4adf55-3f5a-4698-b838-bb1e4fe15cf4,https://explore.overturemaps.org/#id=9d4adf55-3f5a-4698-b838-bb1e4fe15cf4,B,HIGH,0
delta-github-run-31863169781-001.jsonl,43,ACCEPT,,Istmo Retreat & Adventures,Panamá Oeste,Panama,istmo retreat adventures,istmoretreat.com,50766163134,resort,"Playa Grande, Panamá Oeste",https://istmoretreat.com/upcoming-retreats/,info@istmoretreat.com,,https://www.instagram.com/istmoretreat/,,,,overture:af200787-099a-47af-8cb7-28a40c7b247b,https://explore.overturemaps.org/#id=af200787-099a-47af-8cb7-28a40c7b247b,B,HIGH,0
delta-github-run-31863169781-001.jsonl,44,ACCEPT,,Banderas Property Management,Bucerías,Mexico,banderas property management,kavany.com.mx,523292986263,property_management,"Avenida Héroe de Nacozari 3, Bucerías",https://kavany.com.mx/,info@kavany.com.mx,,,,,,overture:19e5db92-a15d-4e69-aca4-c7d560e8c85b,https://explore.overturemaps.org/#id=19e5db92-a15d-4e69-aca4-c7d560e8c85b,A,PERMISSIVE,1
delta-github-run-31863169781-001.jsonl,45,ACCEPT,,Las 7 Maravillas,Mazatlán,Mexico,las 7 maravillas,las7maravillas.com,526691360646,lodge,"Avenida de las Palmas 1, Mazatlán",http://www.las7maravillas.com/,info@las7maravillas.com,,,,,,overture:5a78a900-7550-46aa-950e-9d70d8d8662e,https://explore.overturemaps.org/#id=5a78a900-7550-46aa-950e-9d70d8d8662e,B,HIGH,0
delta-github-run-31863169781-001.jsonl,46,ACCEPT,,Lighthouse Lodge and Villas,Venice,USA,lighthouse lodge and villas,lighthouselodgevenice.com,15045342522,lodge,"42256 LA-23, Venice, LA",http://www.lighthouselodgevenice.com/,frontdesk@lighthouselodgevenice.com,,,,,,overture:95a6c6fd-f08a-460a-8b42-61fc2bdeee4c,https://explore.overturemaps.org/#id=95a6c6fd-f08a-460a-8b42-61fc2bdeee4c,B,HIGH,0
delta-github-run-31863169781-001.jsonl,47,ACCEPT,,Luna Property Management and Rentals,Cabo San Lucas,Mexico,luna property management and rentals,lunacabo.com,526241436435,holiday_rental_home,"libramiento y bordo 5-8 #49, Cabo San Lucas, BCS",http://www.lunacabo.com/,info@lunacabo.com,,,,,,overture:514ba50e-8870-4322-962b-eb2875be5374,https://explore.overturemaps.org/#id=514ba50e-8870-4322-962b-eb2875be5374,A,HIGH,0
delta-github-run-31863169781-001.jsonl,48,ACCEPT,,Villa Kupuri 26,Bahía de Banderas,Mexico,villa kupuri 26,luxuryrentalspuntamita.com.mx,523313619889,holiday_rental_home,"Punta Mita, Bahía de Banderas",https://luxuryrentalspuntamita.com.mx/,jfmichel86@gmail.com,,https://www.instagram.com/luxuryrentalspuntamita/,,,,overture:6863c811-1b9b-4c95-b3cb-8fe64faf0341,https://explore.overturemaps.org/#id=6863c811-1b9b-4c95-b3cb-8fe64faf0341,A,HIGH,0
delta-github-run-31863169781-001.jsonl,49,ACCEPT,,Luxury Villa Collections,Los Cabos,Mexico,luxury villa collections,luxuryvillacollections.com,16198196178,holiday_rental_home,"Plaza Pionero Ave. Del Pescador at Carretera Transpeninsular, Los Cabos, BCS",http://www.luxuryvillacollections.com/,info@luxuryvillacollections.com,,https://www.instagram.com/luxuryvillacollections_/,,,,overture:37c558e8-151b-4df6-9594-84359ec4743f,https://explore.overturemaps.org/#id=37c558e8-151b-4df6-9594-84359ec4743f,B,HIGH,0
delta-github-run-31863169781-001.jsonl,50,ACCEPT,,Maison Mantea Villas,Los Cabos,Mexico,maison mantea villas,maisonmanteavillas.com,526241225251,hotel,"El Pedregal, Los Cabos, BCS",http://maisonmanteavillas.com/,reservations@maisonmanteavillas.com,,https://www.instagram.com/maisonmanteavillas/,,,,overture:d6af6943-cf0c-4015-9bc5-eb3c53e3f44e,https://explore.overturemaps.org/#id=d6af6943-cf0c-4015-9bc5-eb3c53e3f44e,B,HIGH,0
delta-github-run-31863169781-002.jsonl,1,ACCEPT,,CaboJam Vacation Rentals,Cabo San Lucas,Mexico,cabojam vacation rentals,mexicolivingvacationrentals.com,,hotel,"Puerto Paraiso Mall, Paraiso Residences, Unit 1107, Downtown, Cabo San Lucas, BCS",https://mexicolivingvacationrentals.com/,info@mexicolivingvacationrentals.com,,,,,,overture:f7285671-d85d-4e6b-887c-87590542a9a5,https://explore.overturemaps.org/#id=f7285671-d85d-4e6b-887c-87590542a9a5,A,PERMISSIVE,1
delta-github-run-31863169781-002.jsonl,2,ACCEPT,,Molino de Agua Vacation Rentals & Sales,Puerto Vallarta,Mexico,molino de agua vacation rentals sales,molinodeaguavallarta.com,523229800586,real_estate_service,"Calle Aquiles Serdan #195, Puerto Vallarta",https://molinodeaguavallarta.com/,info@molinodeaguavallarta.com,,,,,,overture:e131ff30-8135-4b4d-9db5-8ba815e8653c,https://explore.overturemaps.org/#id=e131ff30-8135-4b4d-9db5-8ba815e8653c,A,HIGH,1
delta-github-run-31863169781-002.jsonl,3,ACCEPT,,New Wave Property Management,Port St Joe,USA,new wave property management,newwavepropertymgmt.com,18502274092,property_management,"326 Reid Ave, Port St Joe, FL",https://www.newwavepropertymgmt.com/,managementbynewwave@gmail.com,,,,,,overture:0b038462-c76a-451a-b771-6295caf498de,https://explore.overturemaps.org/#id=0b038462-c76a-451a-b771-6295caf498de,A,HIGH,1
delta-github-run-31863169781-002.jsonl,4,ACCEPT,,Pacific Villa of Punta Mita,Bahía de Banderas,Mexico,pacific villa of punta mita,pacificnomads.com,523223489240,resort,"Calle Rinconada Careyeros 34, Bahía de Banderas",http://pacificnomads.com/,thepacificnomads@gmail.com,,,,,,overture:919a3c84-8d73-48b5-a17d-9faef33b5e57,https://explore.overturemaps.org/#id=919a3c84-8d73-48b5-a17d-9faef33b5e57,B,HIGH,0
delta-github-run-31863169781-002.jsonl,5,ACCEPT,,pacific lodge Nuqui,Nuquí,Colombia,pacific lodge nuqui,pacificnuqui.com,573144841278,beach_resort,"guachalito, Nuqui chocó, Nuquí",https://www.pacificnuqui.com/,infopacificnuqui@gmail.com,,https://www.instagram.com/pacific_nuquilodge/,,,,overture:9e2670c9-bb56-4b0f-aa8b-228a6926ae59,https://explore.overturemaps.org/#id=9e2670c9-bb56-4b0f-aa8b-228a6926ae59,B,MEDIUM,0
delta-github-run-31863169781-002.jsonl,6,ACCEPT,,Palmera Vacations,Puerto Vallarta,Mexico,palmera vacations,palmeravacations.com,523222230101,property_management,"Calle Libertad 349, Puerto Vallarta",http://www.palmeravacations.com/,info@palmeravacations.com,,https://www.instagram.com/palmeravacations/,,,,overture:69d2331a-aaea-4f9c-846b-685aa41f36fb,https://explore.overturemaps.org/#id=69d2331a-aaea-4f9c-846b-685aa41f36fb,A,HIGH,1
delta-github-run-31863169781-002.jsonl,7,ACCEPT,,Perry’s Place Vacation Rental,Mexico Beach,USA,perrys place vacation rental,perrysplacevacationrental.com,12295612087,holiday_rental_home,"819 Highway 98, Mexico Beach, FL",http://www.perrysplacevacationrental.com/,wchand1192@gmail.com,,,,,,overture:39bf46fd-69c4-4a7c-b655-c67fec0d1f14,https://explore.overturemaps.org/#id=39bf46fd-69c4-4a7c-b655-c67fec0d1f14,A,MEDIUM,0
delta-github-run-31863169781-002.jsonl,8,ACCEPT,,Luxury Villas Rentals PV Properties,Puerto Vallarta,Mexico,luxury villas rentals pv properties,personalvillas.com,18669694932,travel_service,"Calle Ignacio Luis Vallarta 439, Puerto Vallarta",https://www.personalvillas.com/luxury-villa-rental-puerto-vallarta,info.personalvillas.destinations@gmail.com,,,,,,overture:1f1f1659-ba64-4f99-a5bd-14ad6923157a,https://explore.overturemaps.org/#id=1f1f1659-ba64-4f99-a5bd-14ad6923157a,B,HIGH,1
delta-github-run-31863169781-002.jsonl,9,ACCEPT,,Piedra piedra lodge,Nuquí,Colombia,piedra piedra lodge,piedrapiedralodge.com,573133009824,beach_resort,"Choco, Nuquí",http://www.piedrapiedralodge.com/,reservas@piedrapiedralodge.com,,https://www.instagram.com/piedrapiedralodge/,,,,overture:4997e0b5-2630-41c5-bc3d-2085d04a4d12,https://explore.overturemaps.org/#id=4997e0b5-2630-41c5-bc3d-2085d04a4d12,B,MEDIUM,0
delta-github-run-31863169781-002.jsonl,10,ACCEPT,,Playa Escondida Boutique Resort,Bahía de Banderas,Mexico,playa escondida boutique resort,playa-escondida.com,18666367700,beach_resort,"Avenida Playa Escondida 1, Bahía de Banderas",https://www.playa-escondida.com/,reservations@playa-escondida.com,,https://www.instagram.com/playa.escondida/,,,,overture:afc370bf-766d-469a-8f9b-faa1a24d0aed,https://explore.overturemaps.org/#id=afc370bf-766d-469a-8f9b-faa1a24d0aed,B,HIGH,0
delta-github-run-31863169781-002.jsonl,11,ACCEPT,,Property Management Solutions,Ciudad de Panamá,Panama,property management solutions,pmsolutionspanama.com,5072045674,property_management,"Av. Vasco Nuñez de Balboa, Ciudad de Panamá",http://www.pmsolutionspanama.com/,infopms@pmsolutionspanama.com,,https://www.instagram.com/pmsolutionspanama/,,,,overture:28b14ece-f3bc-497a-87fa-80c19987aab4,https://explore.overturemaps.org/#id=28b14ece-f3bc-497a-87fa-80c19987aab4,A,MEDIUM,1
delta-github-run-31863169781-002.jsonl,12,ACCEPT,,Poseidons Cove Vacation Rental,Los Cabos,Mexico,poseidons cove vacation rental,poseidonscove.com,13072672678,holiday_rental_home,"Delfin, Pez Bonita, La Playa, Los Cabos, BCS",http://poseidonscove.com/,poseidonscove@yahoo.com,,,,,,overture:dccedd54-b5db-42a0-9c6d-b5695e590afe,https://explore.overturemaps.org/#id=dccedd54-b5db-42a0-9c6d-b5695e590afe,A,HIGH,0
delta-github-run-31863169781-002.jsonl,13,ACCEPT,,ProperSavvy Property Management,Cabo San Lucas,Mexico,propersavvy property management,propersavvy.com,526242447078,holiday_rental_home,"Calle San Juanito, #243 Camino Del Mar, Cabo San Lucas, BCS",http://www.propersavvy.com/,michele@propersavvy.com,,,,,,overture:7a230c34-a4f1-4dde-ade9-dd52c662b671,https://explore.overturemaps.org/#id=7a230c34-a4f1-4dde-ade9-dd52c662b671,A,HIGH,0
delta-github-run-31863169781-002.jsonl,14,ACCEPT,,Property Seekers Vacation Rentals,Bahía de Banderas,Mexico,property seekers vacation rentals,propertyseekers.com.mx,523227288508,holiday_rental_home,"Boulevard Nayarit 14, Bahía de Banderas",https://propertyseekers.com.mx/,info@propertyseekers.com.mx,,,,,,overture:6a61571b-4105-4d4d-a7ba-dc44c899b5eb,https://explore.overturemaps.org/#id=6a61571b-4105-4d4d-a7ba-dc44c899b5eb,A,MEDIUM,0
delta-github-run-31863169781-002.jsonl,15,ACCEPT,,Villas Pura Chacala,Compostela,Mexico,villas pura chacala,purachacala.com,523271065851,hotel,"Calle México 13, Ejido Paso de las Palmas, 63708 Compostela, Nay, México, Compostela",http://www.PuraChacala.com/,info@purachacala.com,,,,,,overture:4d130db3-41b6-4a7f-aea2-9459b9f3b407,https://explore.overturemaps.org/#id=4d130db3-41b6-4a7f-aea2-9459b9f3b407,B,HIGH,0
delta-github-run-31863169781-002.jsonl,16,ACCEPT,,Puerto Vallarta Luxury Rentals,Puerto Vallarta,Mexico,puerto vallarta luxury rentals,pvkid.com,17073183969,holiday_rental_home,"Calle Amapas 175, Puerto Vallarta",https://www.pvkid.com/,pvkid@pvkid.com,,,,,,overture:bf31a07f-6409-4603-a1e6-15aa97b170cc,https://explore.overturemaps.org/#id=bf31a07f-6409-4603-a1e6-15aa97b170cc,A,MEDIUM,0
delta-github-run-31863169781-002.jsonl,17,ACCEPT,,Renting The Coast - Vacation Rentals,Port St Joe,USA,renting the coast vacation rentals,rentingthecoast.com,18503403243,property_management,"212 Third St, Port St Joe, FL",http://www.rentingthecoast.com/,info@rentingthecoast.com,,https://www.instagram.com/rentingthecoast/,,,,overture:6c91c0bb-c35f-4ffe-8c93-b82a6f2eae9c,https://explore.overturemaps.org/#id=6c91c0bb-c35f-4ffe-8c93-b82a6f2eae9c,A,HIGH,1
delta-github-run-31863169781-002.jsonl,18,ACCEPT,,El Remanso Inn and Vacation Rentals,Saboga,Panama,el remanso inn and vacation rentals,sabogavacations.com,972544590002,holiday_rental_home,"Villa #30, El Encanto, Saboga",http://www.sabogavacations.com/,info@sabogavacations.com,,,,,,overture:5e122b70-f5bd-499a-ac1c-ff11d6399c88,https://explore.overturemaps.org/#id=5e122b70-f5bd-499a-ac1c-ff11d6399c88,A,PERMISSIVE,1
delta-github-run-31863169781-002.jsonl,19,ACCEPT,,Samson Waters Vacation Rentals and Property Management,Puerto Vallarta,Mexico,samson waters vacation rentals and property management,samsonwaters.com,523225961771,property_management,"Calle Insurgentes 120, Puerto Vallarta",http://www.samsonwaters.com/,info@samsonwaters.com,,,,,,overture:42a3f037-0c27-41bf-a5eb-5c0e80a27de8,https://explore.overturemaps.org/#id=42a3f037-0c27-41bf-a5eb-5c0e80a27de8,A,HIGH,1
